Number of declaration,Gender,Year,First name
5.0,F,2005,Nisrine
11.0,M,2006,Tao
71.0,F,2008,Elsa
7.0,F,2020,Maimouna
25.0,M,2018,Jad
56.0,M,2004,Rayane
10.0,M,2005,Eden
10.0,M,2010,Malone
11.0,F,2006,Joana
44.0,M,2018,Ayden
10.0,F,2007,Émilie
14.0,M,2005,Nolan
20.0,M,2006,Tiago
21.0,M,2008,Ferdinand
7.0,F,2020,Sakina
5.0,M,2018,Jamil
97.0,F,2004,Romane
6.0,F,2005,Éléa
123.0,M,2010,Martin
6.0,M,2006,Joris
29.0,F,2018,Blanche
6.0,M,2007,Enguerrand
5.0,M,2005,Pierre-Louis
8.0,M,2006,Ugo
21.0,F,2008,Fleur
6.0,M,2020,Ivan
27.0,F,2018,Jasmine
61.0,M,2004,Ruben
52.0,F,2005,Elsa
13.0,M,2010,Marwan
53.0,F,2006,Justine
93.0,M,2018,Camille
6.0,F,2007,Fatouma
5.0,F,2005,Prudence
9.0,M,2006,Youssouf
32.0,M,2008,Hamza
6.0,M,2020,Maëlan
10.0,M,2018,Kenzi
83.0,M,2006,Augustin
15.0,F,2005,Enora
5.0,M,2010,Menahem
6.0,F,2006,Kadidiatou
39.0,M,2018,César
5.0,F,2007,Haya
7.0,F,2005,Rivka
112.0,M,2007,Adrien
5.0,M,2008,Haroun
6.0,M,2020,Michel
6.0,M,2018,Kevin
50.0,F,2006,Ava
187.0,M,2005,Enzo
10.0,F,2010,Nada
8.0,M,2006,Kaïs
47.0,M,2018,Daniel
78.0,F,2007,Héloïse
29.0,F,2005,Roxane
19.0,M,2007,Alan
5.0,F,2008,Heidi
6.0,F,2020,Cloé
7.0,F,2018,Léane
7.0,M,2006,Aviel
48.0,F,2005,Esther
6.0,M,2010,Nolann
5.0,F,2006,Kate
5.0,M,2018,Demba
9.0,F,2007,Hermine
5.0,F,2005,Sabine
31.0,M,2007,Alban
29.0,M,2008,Ilian
8.0,M,2006,Antony
6.0,F,2018,Leila
12.0,F,2006,Bianca
12.0,M,2005,Eugène
7.0,F,2010,Paula
30.0,M,2006,Kevin
6.0,F,2018,Eleanor
15.0,F,2007,Isabelle
9.0,F,2005,Sacha
31.0,M,2007,Ali
5.0,F,2008,Isra
24.0,M,2006,Bastien
152.0,M,2018,Léon
19.0,M,2006,Bilal
12.0,M,2005,Frédéric
7.0,M,2010,Philémon
187.0,F,2006,Léa
13.0,M,2018,Eliot
10.0,M,2007,Jack
5.0,F,2005,Safiatou
7.0,F,2007,Aliyah
5.0,M,2008,Johann
9.0,M,2006,Baudouin
9.0,F,2018,Lili
11.0,F,2006,Colombe
6.0,M,2005,Geoffrey
80.0,M,2010,Quentin
7.0,M,2006,Léo-Paul
90.0,F,2018,Ella
7.0,F,2007,Jenna
6.0,M,2005,Salim
9.0,F,2007,Angélina
15.0,F,2008,Lena
5.0,F,2006,Baya
5.0,M,2018,Maé
8.0,F,2006,Coralie
10.0,M,2005,Ilias
25.0,M,2010,Raphael
20.0,M,2006,Lilian
24.0,F,2018,Ellie
9.0,F,2007,Joyce
74.0,F,2005,Salomé
7.0,F,2007,Annabelle
48.0,F,2008,Lila
7.0,F,2006,Bertille
9.0,M,2018,Mahamadou
51.0,M,2006,Corentin
9.0,M,2005,Jad
5.0,M,2010,Sebastian
114.0,F,2006,Lina
11.0,M,2018,Emile
13.0,M,2007,Justin
11.0,F,2005,Samantha
28.0,M,2007,Anton
8.0,F,2008,Luce
6.0,M,2006,Cameron
5.0,M,2018,Mansour
29.0,M,2006,Dimitri
11.0,F,2005,Joyce
5.0,F,2010,Séraphine
11.0,F,2006,Maëva
8.0,M,2018,Erwan
44.0,M,2007,Kevin
9.0,F,2005,Sana
8.0,M,2007,Armel
11.0,F,2008,Lucy
35.0,M,2006,Camille
7.0,F,2018,Maram
7.0,F,2006,Divine
137.0,F,2005,Juliette
30.0,M,2010,Sofiane
15.0,F,2006,Maïssa
6.0,M,2018,Erwann
5.0,F,2007,Leana
7.0,M,2005,Santiago
8.0,F,2007,Augustine
37.0,F,2008,Mariam
5.0,F,2006,Chloë
43.0,M,2018,Marcel
61.0,M,2006,Eliott
8.0,M,2005,Kamil
5.0,M,2010,Szymon
12.0,F,2006,Mariame
9.0,F,2018,Farah
22.0,F,2007,Lena
23.0,F,2005,Sasha
14.0,M,2007,Aymen
5.0,M,2008,Marko
5.0,M,2006,Cyrus
14.0,F,2018,Mélissa
5.0,F,2006,Elisheva
6.0,F,2005,Khadija
8.0,F,2010,Thalia
6.0,F,2006,Marjorie
60.0,M,2018,Gustave
6.0,F,2007,Léopoldine
5.0,M,2005,Shawn
5.0,M,2007,Brandon
213.0,M,2008,Maxime
5.0,F,2006,Délia
10.0,M,2018,Menahem
14.0,M,2006,Elyes
21.0,M,2005,Léopold
11.0,M,2010,Thibaud
12.0,F,2006,Maylis
93.0,M,2018,Ibrahim
14.0,F,2007,Maïmouna
5.0,M,2005,Sidy
9.0,F,2007,Celia
11.0,F,2008,Mellina
10.0,F,2006,Eglantine
5.0,M,2018,Mody
8.0,F,2006,Ema
6.0,F,2005,Lily-Rose
60.0,M,2010,Titouan
9.0,M,2006,Michel
117.0,F,2018,Iris
8.0,F,2007,Malak
9.0,M,2005,Siméon
29.0,M,2007,Corentin
14.0,F,2008,Mona
12.0,F,2006,Éléonore
5.0,M,2018,Mouhammad
282.0,F,2006,Emma
7.0,F,2005,Line
77.0,F,2010,Valentine
7.0,M,2006,Mike
8.0,M,2018,Isaiah
30.0,M,2007,Mamadou
22.0,F,2005,Stella
8.0,M,2007,Curtis
7.0,M,2008,Nikola
5.0,F,2006,Eliza
7.0,F,2018,Nana
9.0,M,2006,Enguerrand
5.0,F,2005,Liora
14.0,F,2010,Yaël
21.0,M,2006,Milan
22.0,M,2018,Ismael
25.0,F,2007,Marine
8.0,F,2005,Tamara
5.0,F,2007,Daniela
65.0,F,2008,Olivia
83.0,F,2006,Emilie
23.0,F,2018,Naomi
9.0,F,2006,Éva
16.0,M,2005,Luca
5.0,M,2010,Yvan
22.0,F,2006,Mina
38.0,F,2018,Jana
7.0,M,2007,Marko
30.0,M,2005,Virgile
21.0,M,2007,Eric
7.0,F,2008,Orlane
15.0,F,2006,Ethel
6.0,M,2018,Nathaël
56.0,F,2006,Fatoumata
7.0,M,2005,Luis
6.0,M,2010,Zakarya
7.0,M,2006,Morgan
31.0,M,2018,Joshua
8.0,F,2007,Marthe
17.0,M,2005,Xavier
10.0,F,2007,Éva
5.0,F,2008,Rébecca
5.0,F,2006,Feriel
27.0,M,2018,Nathanaël
45.0,F,2006,Faustine
7.0,M,2005,Macéo
5.0,M,2010,Zinedine
5.0,M,2006,Moustafa
100.0,F,2018,Julia
11.0,M,2007,Matisse
6.0,M,2005,Yves
18.0,M,2007,Gaël
5.0,M,2008,Riad
9.0,F,2006,Fleur
8.0,F,2018,Noura
9.0,F,2006,Gaëlle
7.0,M,2005,Marko
5.0,F,2011,Aicha
11.0,M,2006,Moustapha
5.0,F,2018,Kahina
38.0,M,2007,Mattéo
217.0,M,2006,Adam
135.0,M,2007,Gaspard
6.0,F,2008,Sabrine
48.0,F,2006,Garance
29.0,M,2018,Omar
11.0,F,2006,Grâce
10.0,M,2005,Marvin
9.0,M,2011,Alassane
10.0,M,2006,Naïm
37.0,M,2018,Kaïs
80.0,M,2007,Maxence
5.0,M,2006,Adame
14.0,M,2007,Gauthier
5.0,M,2008,Sadio
18.0,M,2006,Gauthier
21.0,F,2018,Paloma
7.0,M,2006,Habib
17.0,M,2005,Marwan
9.0,F,2011,Aline
5.0,F,2006,Nouha
17.0,M,2018,Kamil
46.0,F,2007,Mélissa
9.0,F,2006,Adélaïde
26.0,M,2007,Henri
12.0,M,2008,Sandro
6.0,M,2006,Gautier
5.0,M,2018,Roch
31.0,M,2006,Hippolyte
9.0,F,2005,Maylis
7.0,M,2011,Allan
111.0,M,2006,Oscar
7.0,F,2018,Khadidiatou
12.0,M,2007,Merlin
16.0,M,2006,Amir
16.0,M,2007,Ibrahima
9.0,M,2008,Sekou
9.0,F,2006,Helena
5.0,M,2018,Ron
10.0,M,2006,Ilias
6.0,F,2005,Mélodie
18.0,M,2011,Ambroise
5.0,M,2006,Oumar
35.0,M,2018,Kylian
35.0,F,2007,Mila
154.0,F,2006,Anaïs
13.0,M,2007,Ilias
6.0,M,2008,Seydou
43.0,M,2006,Ibrahim
17.0,F,2018,Salma
19.0,F,2006,Isaure
15.0,M,2005,Merlin
40.0,M,2011,Amir
8.0,F,2006,Ranya
20.0,F,2018,Lara
7.0,M,2007,Nabil
5.0,M,2020,Aden
8.0,F,2007,Inés
6.0,F,2008,Sharon
10.0,F,2006,Iman
11.0,M,2018,Sam
6.0,F,2006,Jennifer
16.0,F,2005,Nathalie
5.0,M,2011,Anass
29.0,M,2006,Rémi
20.0,F,2018,Léana
9.0,M,2007,Naïm
5.0,M,2020,Faël
7.0,M,2007,Jérôme
8.0,M,2008,Swan
255.0,F,2006,Inès
7.0,M,2018,Saül
7.0,M,2006,Jimmy
35.0,F,2005,Ninon
17.0,M,2011,André
9.0,F,2006,Roxanne
25.0,M,2018,Leo
10.0,F,2007,Natacha
5.0,M,2020,Honoré
5.0,F,2007,Jihane
9.0,F,2008,Tali
12.0,M,2006,Jordan
15.0,F,2018,Talia
5.0,F,2006,Katarina
50.0,F,2005,Noa
12.0,F,2011,Andréa
5.0,F,2006,Salima
9.0,M,2018,Levi
11.0,F,2007,Ornella
5.0,M,2020,Joakim
5.0,M,2007,Kenzy
7.0,M,2008,Valentino
26.0,F,2006,Judith
5.0,F,2018,Tesnime
16.0,F,2006,Lara
24.0,M,2005,Octave
5.0,M,2011,Ange
7.0,M,2006,Shaï
55.0,F,2018,Lisa
13.0,F,2007,Oumou
5.0,M,2020,Robinson
6.0,M,2007,Kyliann
36.0,M,2008,Vincent
88.0,F,2006,Julie
50.0,M,2018,Vadim
43.0,M,2006,Léonard
14.0,F,2005,Oriane
44.0,M,2011,Antonin
8.0,F,2006,Sibylle
67.0,M,2018,Lucien
105.0,F,2007,Pauline
5.0,M,2020,Younès
19.0,F,2007,Léane
18.0,M,2008,Virgile
27.0,M,2006,Kévin
62.0,F,2018,Valentine
5.0,F,2006,Lilie
22.0,F,2005,Prune
18.0,F,2011,Camélia
6.0,F,2006,Soraya
16.0,F,2018,Mahault
23.0,M,2007,Rafaël
5.0,F,2020,Alima
9.0,F,2007,Leïla
10.0,M,2009,Adil
12.0,F,2006,Lilas
5.0,M,2018,Vianney
13.0,F,2006,Lilya
6.0,M,2005,Reda
122.0,F,2011,Charlotte
11.0,M,2006,Steven
25.0,F,2018,Maïa
16.0,M,2007,Raphael
5.0,F,2020,Camelia
6.0,F,2007,Leïna
13.0,M,2009,Aksel
8.0,F,2006,Louisa
5.0,F,2018,Violette
12.0,M,2006,Louka
128.0,M,2005,Romain
6.0,F,2011,Chayma
5.0,F,2006,Tasnime
5.0,F,2018,Maimouna
6.0,F,2007,Rébecca
5.0,F,2020,Keïla
6.0,F,2007,Lévana
25.0,F,2009,Albane
8.0,F,2006,Luce
5.0,M,2018,Yani
10.0,F,2006,Lucille
11.0,M,2005,Sabri
13.0,M,2011,Christian
7.0,M,2006,Yasin
83.0,M,2018,Mathis
90.0,M,2007,Romain
150.0,F,2021,Anna
6.0,F,2007,Lindsay
12.0,M,2009,Alessandro
7.0,F,2006,Ludmila
11.0,M,2018,Yann
13.0,M,2006,Marco
9.0,M,2005,Samba
9.0,M,2011,Clovis
27.0,M,2006,Youssef
21.0,F,2018,Mina
5.0,F,2007,Sarra
129.0,F,2021,Alice
74.0,F,2007,Lola
6.0,F,2009,Alizée
24.0,F,2006,Maeva
5.0,M,2018,Yasser
69.0,F,2006,Margaux
9.0,M,2005,Selim
30.0,M,2011,Corentin
43.0,M,2007,Achille
16.0,M,2018,Muhammad
7.0,M,2007,Sékou
119.0,F,2021,Zoé
20.0,F,2007,Marwa
5.0,F,2009,Alyssia
6.0,F,2006,Maéva
140.0,F,2019,Charlotte
13.0,F,2006,Marianne
102.0,M,2005,Tom
22.0,M,2011,Dimitri
6.0,M,2007,Aly
5.0,F,2018,Naïs
7.0,F,2007,Sienna
101.0,M,2021,Côme
80.0,F,2007,Maya
17.0,M,2009,Ambroise
16.0,M,2006,Malik
93.0,M,2019,Maël
6.0,F,2006,Marie-Lou
18.0,M,2005,Vadim
39.0,M,2011,Edgar
7.0,F,2007,Amani
18.0,F,2018,Nélia
98.0,M,2007,Simon
95.0,F,2021,Juliette
13.0,M,2007,Melvil
9.0,F,2009,Angela
31.0,M,2006,Mamadou
81.0,F,2019,Agathe
26.0,M,2006,Marin
21.0,M,2005,Yannis
8.0,F,2011,Élisa
6.0,M,2007,Amara
15.0,F,2018,Neyla
5.0,M,2007,Sofian
89.0,M,2021,Camille
10.0,M,2007,Mohamed-Amine
15.0,F,2009,Anne
5.0,F,2006,Manuela
74.0,F,2019,Clara
13.0,M,2006,Matis
15.0,F,2005,Yona
9.0,F,2011,Ellie
24.0,F,2007,Angèle
7.0,F,2018,Ombeline
5.0,M,2007,Sören
79.0,F,2021,Mila
9.0,M,2007,Nelson
8.0,F,2009,Arielle
8.0,M,2006,Marcel
74.0,F,2019,Maya
39.0,M,2006,Matteo
8.0,M,2006,Alix
8.0,F,2011,Elodie
6.0,F,2007,Ania
5.0,F,2018,Samira
5.0,F,2007,Tamara
77.0,F,2021,Fatoumata
15.0,M,2007,Philippe
33.0,M,2009,Armand
6.0,M,2006,Marko
73.0,F,2019,Manon
19.0,M,2006,Matthias
5.0,M,2006,Alon
7.0,F,2011,Elyne
5.0,F,2007,Antonia
5.0,F,2018,Scarlett
10.0,F,2007,Thalia
62.0,F,2021,Camille
5.0,M,2007,Prosper
6.0,M,2009,Aron
45.0,M,2006,Mattéo
63.0,M,2019,Yanis
6.0,F,2006,Nadia
39.0,F,2006,Amandine
12.0,F,2011,Emna
23.0,M,2007,Armand
7.0,M,2018,Siméon
13.0,F,2007,Théa
49.0,M,2021,Léopold
5.0,F,2007,Rita
5.0,M,2009,Assil
6.0,F,2006,Maÿlis
61.0,M,2019,Georges
8.0,F,2006,Natacha
26.0,F,2006,Anaëlle
8.0,M,2011,Farès
18.0,F,2007,Assia
13.0,M,2018,Soren
29.0,M,2007,Théodore
46.0,F,2021,Aya
39.0,M,2007,Roman
9.0,F,2009,Auriane
47.0,M,2006,Mehdi
61.0,F,2019,Anaïs
5.0,M,2006,Nathaniel
8.0,F,2019,Lucia
28.0,F,2011,Fatima
15.0,F,2007,Aude
28.0,F,2018,Stella
14.0,M,2007,Théotime
43.0,M,2021,Charlie
29.0,F,2007,Roxane
12.0,M,2009,Célestin
11.0,M,2006,Melvil
50.0,M,2019,César
7.0,M,2006,Nil
7.0,M,2019,Nathaniel
17.0,F,2011,Flora
17.0,M,2007,Benoît
7.0,F,2018,Thalia
6.0,F,2007,Valérie
41.0,F,2021,Thaïs
19.0,F,2007,Sacha
265.0,F,2009,Chloé
14.0,M,2006,Melvin
43.0,F,2019,Hanna
85.0,M,2006,Noé
7.0,M,2019,Theodore
29.0,M,2011,Florian
5.0,M,2007,Boubacar
5.0,M,2018,Vassily
7.0,M,2007,Yacouba
39.0,F,2021,Isaure
11.0,F,2007,Salimata
29.0,F,2009,Clémentine
8.0,M,2006,Mohamed-Amine
28.0,M,2019,Tristan
75.0,F,2006,Noémie
7.0,F,2019,Alexia
6.0,M,2011,Fodé
14.0,F,2007,Catherine
5.0,F,2018,Zeynab
5.0,F,2007,Yaëlle
35.0,F,2021,Lily
7.0,F,2007,Samia
10.0,F,2009,Cloé
9.0,M,2006,Nadir
26.0,M,2019,Haroun
43.0,F,2006,Nour
7.0,F,2019,Alycia
129.0,M,2011,Gaspard
20.0,M,2007,Cédric
371.0,M,2019,Gabriel
5.0,M,2007,Yoël
30.0,F,2021,Nelya
6.0,M,2007,Selim
19.0,F,2009,Eléa
8.0,F,2006,Nelly
26.0,M,2019,Mohammed
6.0,M,2006,Pol
7.0,F,2019,Marina
16.0,M,2011,Gauthier
21.0,M,2007,Damien
180.0,F,2019,Emma
78.0,F,2008,Adèle
27.0,M,2021,Amine
36.0,F,2007,Sirine
12.0,F,2009,Elisabeth
38.0,F,2006,Olivia
25.0,M,2019,James
37.0,M,2006,Ryan
6.0,M,2019,Kenzi
8.0,M,2011,Guilhem
9.0,F,2007,Déborah
128.0,M,2019,Antoine
7.0,F,2008,Adja
26.0,M,2021,Ambroise
9.0,F,2007,Sybille
44.0,F,2009,Ella
11.0,F,2006,Pia
25.0,F,2019,Alia
7.0,M,2006,Saïd
6.0,F,2019,Abigaël
7.0,F,2011,Hiba
23.0,M,2007,Diego
71.0,M,2019,Théo
85.0,F,2008,Agathe
20.0,F,2021,Aliya
10.0,F,2007,Thelma
6.0,F,2009,Elora
7.0,F,2006,Prisca
24.0,M,2019,Adem
6.0,F,2006,Sarra
6.0,F,2019,Alexie
26.0,M,2011,Hippolyte
8.0,F,2007,Eglantine
44.0,F,2019,Luna
33.0,M,2008,Ali
20.0,F,2021,Liya
8.0,M,2007,Yohann
5.0,M,2009,Gaoussou
20.0,F,2006,Prune
23.0,F,2019,Amira
11.0,M,2006,Sean
6.0,F,2019,Joanna
6.0,F,2011,Iliana
70.0,F,2007,Elisa
41.0,F,2019,Maryam
29.0,M,2008,Ambroise
17.0,F,2021,Aimée
5.0,M,2007,Youness
122.0,M,2009,Gaspard
314.0,M,2006,Raphaël
21.0,F,2019,Emilie
122.0,M,2006,Simon
5.0,M,2019,Abderrahmane
9.0,M,2011,Ilias
9.0,M,2007,Elliott
37.0,F,2019,Hawa
24.0,M,2008,Amir
17.0,M,2021,Jonah
7.0,M,2007,Zadig
8.0,F,2009,Gloria
12.0,F,2006,Romy
21.0,F,2019,Maëlle
41.0,F,2006,Sophie
5.0,M,2019,Alan
8.0,M,2011,Islam
12.0,F,2007,Elya
32.0,M,2019,Jonas
13.0,F,2008,Anastasia
16.0,F,2021,Aïda
10.0,M,2008,Adama
5.0,F,2009,Halimatou
8.0,M,2006,Sandro
20.0,F,2019,Diana
8.0,M,2006,Téo
5.0,M,2019,Azad
6.0,F,2011,Isra
165.0,F,2007,Eva
30.0,F,2019,Joy
6.0,M,2008,Andrei
16.0,F,2021,Joy
19.0,F,2008,Aïssatou
7.0,F,2009,Hind
40.0,M,2006,Thibault
20.0,F,2019,Lia
15.0,F,2006,Thaïs
5.0,M,2019,Viggo
27.0,M,2011,Jacques
5.0,M,2007,Gatien
25.0,F,2019,Khadija
10.0,F,2008,Anouck
15.0,F,2021,Gloria
13.0,M,2008,Alan
161.0,M,2009,Hugo
23.0,M,2006,Timéo
19.0,M,2019,Elliott
57.0,M,2006,Tristan
5.0,F,2019,Annabelle
24.0,F,2011,Léane
42.0,M,2007,Ibrahim
21.0,F,2019,Paloma
70.0,F,2008,Ava
14.0,F,2021,Ninon
9.0,M,2008,Alon
6.0,F,2009,Imene
7.0,M,2006,Vladimir
19.0,F,2019,Maxine
5.0,M,2006,Valentino
5.0,F,2019,Lylia
12.0,F,2011,Leïla
6.0,M,2007,John
20.0,F,2019,Bérénice
18.0,M,2008,Bakary
14.0,F,2021,Pauline
69.0,F,2008,Ambre
16.0,F,2009,Irène
63.0,M,2006,William
19.0,F,2019,Paola
18.0,F,2006,Vanessa
143.0,F,2020,Emma
11.0,F,2011,Liv
69.0,F,2007,Joséphine
20.0,F,2019,Théa
18.0,F,2008,Candice
13.0,F,2021,Célestine
11.0,F,2008,Anaé
20.0,M,2009,Jacques
5.0,M,2006,Yanni
17.0,F,2019,Anastasia
5.0,M,2007,Alessio
119.0,F,2020,Inès
6.0,M,2011,Louison
7.0,F,2011,Viviane
21.0,F,2007,Kelly
19.0,M,2019,Ilyas
18.0,M,2008,Cédric
12.0,F,2021,Rosa
15.0,F,2008,Angélina
7.0,M,2009,Jan
70.0,F,2006,Yasmine
17.0,F,2019,Éloïse
31.0,F,2007,Alexandra
108.0,F,2020,Nina
29.0,F,2011,Louna
17.0,M,2011,Waël
29.0,F,2007,Kenza
19.0,M,2019,Ousmane
21.0,M,2008,César
11.0,F,2021,Nayla
5.0,F,2008,Anna-Rose
25.0,M,2009,Jonathan
242.0,M,2007,Adam
15.0,M,2019,Alexander
24.0,F,2007,Anaëlle
106.0,F,2020,Victoria
7.0,F,2011,Lyla
5.0,F,2011,Yamina
15.0,M,2007,Kilian
18.0,M,2019,Abdoul
15.0,M,2008,Charlie
10.0,M,2021,Élio
22.0,M,2008,Anthony
73.0,F,2009,Joséphine
8.0,M,2007,Adama
15.0,M,2019,Eliot
9.0,M,2007,Andy
103.0,M,2020,Maxime
10.0,F,2011,Lylia
80.0,F,2011,Yasmine
19.0,F,2007,Laetitia
18.0,M,2019,Nassim
20.0,F,2008,Charlie
9.0,M,2021,Alexander
5.0,M,2008,Archibald
71.0,F,2009,Julie
11.0,M,2007,Aksel
15.0,F,2019,Aline
211.0,M,2007,Antoine
76.0,M,2020,Valentin
20.0,M,2011,Mattéo
142.0,F,2011,Zoé
38.0,M,2007,Léon
17.0,F,2019,Angèle
270.0,F,2008,Chloé
9.0,M,2021,Ilay
8.0,F,2008,Assa
30.0,M,2009,Kaïs
10.0,M,2007,Alix
14.0,M,2019,Constantin
26.0,M,2007,Arsène
64.0,F,2020,Aya
5.0,M,2011,Matys
341.0,M,2012,Adam
39.0,M,2007,Liam
17.0,F,2019,Assya
22.0,M,2008,Djibril
8.0,F,2021,Amelia
78.0,M,2008,Augustin
11.0,M,2009,Kamil
5.0,M,2007,Aloïs
13.0,M,2019,Karim
8.0,M,2007,Artus
59.0,M,2020,Ayden
12.0,F,2011,Melina
6.0,M,2012,Aïdan
15.0,F,2007,Lilas
16.0,M,2019,Kassim
5.0,M,2008,Elia
8.0,F,2021,Bertille
6.0,F,2008,Béryl
6.0,M,2009,Keziah
20.0,F,2007,Alyssa
12.0,M,2019,Eric
27.0,F,2007,Aurore
45.0,F,2020,Garance
7.0,M,2011,Mendel
6.0,F,2012,Aimée
11.0,F,2007,Lily-Rose
16.0,M,2019,Timothé
47.0,F,2008,Eloïse
8.0,F,2021,Cataleya
18.0,F,2008,Bianca
18.0,F,2009,Lara
7.0,F,2007,Amalia
12.0,M,2019,Mouhamed
54.0,F,2007,Ava
43.0,M,2020,Henri
5.0,F,2011,Mira
45.0,F,2012,Aminata
9.0,M,2007,Lino
16.0,F,2019,Adélaïde
19.0,M,2008,Elyes
8.0,M,2021,Robinson
7.0,F,2008,Célina
5.0,M,2009,Lassana
12.0,F,2007,Amel
12.0,F,2019,Calie
13.0,F,2007,Axelle
41.0,M,2020,Issa
6.0,M,2011,Mustapha
16.0,F,2012,Andréa
55.0,M,2007,Maël
16.0,F,2019,Amélie
25.0,M,2008,Eric
7.0,F,2021,Mélanie
5.0,F,2008,Celine
25.0,F,2009,Léane
6.0,F,2007,Amelia
11.0,M,2019,Carl
15.0,F,2007,Bintou
38.0,F,2020,Elena
10.0,F,2011,Naïla
13.0,M,2012,Andy
8.0,F,2007,Mahault
16.0,F,2019,Naïla
40.0,M,2008,Esteban
7.0,M,2021,Carl
6.0,F,2008,Charlène
37.0,F,2009,Lilou
15.0,F,2007,Amira
11.0,M,2019,Éloi
37.0,M,2007,Camille
32.0,M,2020,Emmanuel
8.0,F,2011,Neyla
6.0,M,2012,Angel
12.0,F,2007,Mahaut
15.0,M,2019,Saul
10.0,M,2008,Fabien
7.0,M,2021,Nour
14.0,F,2008,Cléa
7.0,M,2009,Loup
8.0,M,2007,Arthus
11.0,M,2019,Menahem
9.0,F,2007,Charlie
30.0,M,2020,Sasha
5.0,M,2011,Nizar
9.0,M,2012,Aron
6.0,M,2007,Malick
15.0,F,2019,Athénaïs
5.0,F,2008,Fatimata
6.0,F,2021,Aïna
7.0,F,2008,Cyrielle
56.0,F,2009,Luna
19.0,M,2007,Aurèle
11.0,M,2019,Virgile
25.0,F,2007,Clarisse
28.0,M,2020,Balthazar
245.0,M,2011,Paul
299.0,M,2012,Arthur
6.0,F,2007,Manar
15.0,F,2019,Nayla
13.0,M,2008,Gaston
6.0,M,2021,Asher
9.0,F,2008,Déborah
6.0,F,2009,Maëline
7.0,F,2007,Aurélia
10.0,M,2019,Haron
21.0,M,2007,Constantin
26.0,M,2020,Nicolas
5.0,F,2011,Sadio
5.0,F,2012,Ayah
35.0,F,2007,Marguerite
14.0,M,2019,Aydan
23.0,F,2008,Hawa
6.0,M,2021,Guillaume
10.0,F,2008,Delphine
6.0,F,2009,Maïly
5.0,M,2007,Aviel
9.0,M,2019,Archibald
12.0,M,2007,Dan
26.0,F,2020,Sixtine
13.0,F,2011,Serena
12.0,M,2012,Aylan
5.0,M,2007,Mario
14.0,M,2019,Ferdinand
10.0,M,2008,Justin
6.0,M,2021,Mahmoud
25.0,M,2008,Eliot
36.0,F,2009,Manel
34.0,F,2007,Céleste
8.0,M,2019,Aloïs
89.0,M,2007,Elias
23.0,M,2020,Loup
5.0,F,2011,Sherine
20.0,M,2012,Aymen
6.0,F,2007,Mathilda
13.0,M,2019,Elyas
5.0,M,2008,Kenji
5.0,F,2021,Elyna
5.0,F,2008,Elora
35.0,F,2009,Mariam
46.0,F,2007,Chiara
8.0,M,2019,Ladji
5.0,M,2007,Eliel
22.0,F,2020,Adélaïde
15.0,F,2011,Sibylle
5.0,M,2012,Bafodé
19.0,F,2007,Mélanie
13.0,M,2019,Muhammad
8.0,M,2008,Laurent
5.0,F,2021,Gina
8.0,F,2008,Elyssa
16.0,F,2009,Mariama
20.0,M,2007,Christian
8.0,M,2019,Leonard
13.0,F,2007,Eline
19.0,M,2020,Leonardo
43.0,F,2011,Sophia
60.0,M,2012,Basile
22.0,F,2007,Mona
12.0,M,2019,Alix
126.0,M,2008,Léo
5.0,F,2021,Haby
60.0,F,2008,Fatoumata
5.0,M,2009,Marlon
9.0,F,2007,Cléo
8.0,M,2019,Mael
18.0,M,2007,Elyes
19.0,F,2020,Flora
57.0,M,2011,Tristan
29.0,F,2012,Clarisse
5.0,F,2007,Nada
12.0,M,2019,Zakarya
9.0,F,2008,Lucia
5.0,F,2021,Haydée
20.0,M,2008,Gaël
128.0,F,2009,Mathilde
5.0,F,2007,Eliana
8.0,M,2019,Marvin
13.0,F,2007,Ethel
18.0,M,2020,Sami
7.0,M,2011,Vianney
5.0,M,2012,Cyrus
7.0,F,2007,Naïs
10.0,M,2019,Ayan
60.0,F,2008,Luna
5.0,F,2021,Olive
30.0,F,2008,Hélène
9.0,M,2009,Mathurin
42.0,M,2007,Elie
15.0,M,2004,Abdoulaye
5.0,F,2007,Fatim
18.0,F,2020,Célestine
8.0,M,2011,Viktor
7.0,F,2012,Darine
16.0,F,2007,Nathalie
10.0,M,2019,Yahya
7.0,F,2008,Lyne
5.0,F,2021,Sokhna
17.0,M,2008,Ibrahima
6.0,F,2009,Nadia
6.0,F,2007,Éloïse
15.0,M,2004,Adama
12.0,M,2007,Ferdinand
18.0,F,2020,Rebecca
8.0,M,2004,Aboubacar
78.0,M,2012,Eliott
5.0,M,2007,Nolann
10.0,F,2019,Athéna
9.0,F,2008,Maélys
5.0,M,2021,Ghali
5.0,M,2008,Idrissa
10.0,F,2009,Naëlle
93.0,F,2007,Emilie
12.0,M,2004,Adel
27.0,M,2007,François
17.0,M,2020,Bakary
24.0,F,2004,Aliénor
73.0,F,2012,Elisa
10.0,F,2007,Ombeline
10.0,F,2019,Elina
57.0,F,2008,Maëlys
5.0,M,2021,Izaac
46.0,M,2008,Isaac
14.0,F,2009,Nine
11.0,F,2007,Emmanuelle
43.0,M,2004,Alex
56.0,F,2007,Garance
17.0,M,2020,Eliot
23.0,F,2004,Ana
7.0,F,2012,Elizabeth
5.0,M,2007,Pierre-Antoine
9.0,M,2019,Bryan
